product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,year,month,day,day_name,out_of_stock,discount_flag,rating_category
FB000177,Outerwear,Uniqlo,Winter,M,Gray,204.21,0.0,204.21,2025-08-06,5,3.3,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000178,Shoes,Mango,Fall,XXL,Pink,190.75,20.0,152.6,2025-08-06,47,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000179,Tops,Forever21,Winter,XS,Brown,33.01,0.0,20.07,2025-08-06,16,3.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000180,Accessories,Banana Republic,Spring,Unknown,Blue,47.61,39.8,28.66,2024-12-03,18,1.3,False,No Return,2024,12,3,Tuesday,0,1,Low
FB000181,Outerwear,H&M,Spring,XS,Red,137.16,0.0,137.16,2024-09-26,34,3.2,False,No Return,2024,9,26,Thursday,0,0,Medium
FB000182,Tops,Gap,Fall,M,Navy,108.49,0.0,108.49,2025-08-06,7,3.3,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000183,Tops,Banana Republic,Winter,XL,Green,106.49,0.0,106.49,2025-08-06,23,4.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000184,Tops,Mango,Winter,XXL,Pink,114.86,0.0,114.86,2025-08-06,48,1.1,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000185,Dresses,Zara,Fall,L,Blue,121.68,0.0,121.68,2025-08-06,9,1.5,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000186,Bottoms,Zara,Summer,XXL,Black,74.08,3.9,71.19,2025-08-06,37,1.7000000000000002,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000187,Tops,Gap,Fall,M,Blue,92.37,35.9,59.21,2025-08-06,20,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000188,Tops,Uniqlo,Summer,XXL,Beige,34.06,0.0,34.06,2025-08-06,39,4.5,False,No Return,2025,8,6,Wednesday,0,0,High
FB000189,Dresses,Zara,Summer,L,Pink,173.42,0.0,173.42,2025-08-06,47,4.2,False,No Return,2025,8,6,Wednesday,0,0,High
FB000190,Bottoms,Uniqlo,Spring,XXL,Brown,66.51,0.0,66.51,2024-10-04,32,2.1,False,No Return,2024,10,4,Friday,0,0,Medium
FB000191,Bottoms,Uniqlo,Fall,XXL,Blue,72.44,7.1,67.3,2025-08-06,10,1.8,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000192,Tops,Ann Taylor,Fall,S,Black,81.2,0.0,81.2,2025-08-06,3,1.5,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000193,Outerwear,Gap,Summer,XXL,Red,104.5,12.3,91.65,2025-08-06,42,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000194,Dresses,Gap,Winter,XL,Pink,57.53,13.0,50.05,2025-08-06,12,4.1,False,No Return,2025,8,6,Wednesday,0,1,High
FB000195,Shoes,Banana Republic,Summer,XXL,Gray,142.58,0.0,142.58,2025-08-06,25,4.8,True,Quality Issue,2025,8,6,Wednesday,0,0,High
FB000196,Dresses,Zara,Fall,XXL,Green,162.23,29.4,114.53,2025-08-06,41,4.0,True,Quality Issue,2025,8,6,Wednesday,0,1,Medium
FB000197,Bottoms,Ann Taylor,Spring,XXL,Red,32.1,0.0,15.5,2024-11-23,27,2.986604189636163,False,No Return,2024,11,23,Saturday,0,0,Medium
FB000198,Shoes,Uniqlo,Fall,L,Black,162.41,42.7,93.06,2025-08-06,22,4.8,False,No Return,2025,8,6,Wednesday,0,1,High
FB000199,Tops,Banana Republic,Fall,M,Gray,77.46,57.5,32.92,2025-08-06,23,4.0,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000200,Tops,H&M,Fall,XXL,Blue,103.42,56.1,45.4,2025-08-06,4,4.7,False,No Return,2025,8,6,Wednesday,0,1,High
FB000201,Bottoms,Zara,Spring,XS,Green,42.91,33.3,28.62,2024-11-23,18,2.986604189636163,False,No Return,2024,11,23,Saturday,0,1,Medium
FB000202,Shoes,Zara,Summer,XL,Green,144.92,17.0,120.28,2025-08-06,32,2.0,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000203,Shoes,Banana Republic,Summer,XS,Black,93.07,23.9,70.83,2025-08-06,10,3.5,True,Changed Mind,2025,8,6,Wednesday,0,1,Medium
FB000204,Outerwear,H&M,Summer,S,Red,119.96,0.0,119.96,2025-08-06,20,1.1,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000205,Accessories,Forever21,Summer,Unknown,Gray,42.04,0.0,20.64,2025-08-06,43,2.3,True,Wrong Item,2025,8,6,Wednesday,0,0,Medium
FB000206,Accessories,Banana Republic,Winter,Unknown,Red,54.45,0.0,54.45,2025-08-06,12,2.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000207,Tops,Mango,Spring,M,Green,66.95,36.4,42.58,2024-09-28,44,1.9,True,Quality Issue,2024,9,28,Saturday,0,1,Low
FB000208,Tops,Ann Taylor,Spring,XL,Beige,116.96,8.8,106.67,2025-04-29,33,1.6,False,No Return,2025,4,29,Tuesday,0,1,Low
FB000209,Tops,Forever21,Fall,XXL,Pink,111.14,0.0,111.14,2025-08-06,49,1.6,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000210,Tops,Banana Republic,Fall,XS,Blue,59.6,0.0,59.6,2025-08-06,40,2.1,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000211,Tops,Ann Taylor,Spring,S,Gray,25.49,16.7,21.23,2025-05-23,32,2.986604189636163,False,No Return,2025,5,23,Friday,0,1,Medium
FB000212,Tops,Zara,Spring,M,Black,82.94,0.0,82.94,2025-07-17,46,1.5,False,No Return,2025,7,17,Thursday,0,0,Low
FB000213,Tops,Uniqlo,Spring,L,Blue,99.71,0.0,99.71,2024-08-21,23,1.4,False,No Return,2024,8,21,Wednesday,0,0,Low
FB000214,Accessories,Banana Republic,Fall,Unknown,Black,69.74,0.0,69.74,2025-08-06,11,3.3,True,Changed Mind,2025,8,6,Wednesday,0,0,Medium
FB000215,Bottoms,H&M,Summer,XXL,Green,57.19,0.0,57.19,2025-08-06,12,2.5,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000216,Tops,H&M,Summer,XXL,Red,58.65,0.0,58.65,2025-08-06,4,1.1,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000217,Outerwear,Uniqlo,Fall,XL,Pink,110.22,0.0,110.22,2025-08-06,4,1.6,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000218,Tops,Zara,Summer,XXL,Pink,69.36,0.0,69.36,2025-08-06,25,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000219,Bottoms,Zara,Winter,S,Black,87.03,0.0,87.03,2025-08-06,39,4.3,False,No Return,2025,8,6,Wednesday,0,0,High
FB000220,Dresses,Zara,Winter,XXL,Brown,160.6,18.4,131.05,2025-08-06,41,3.0,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000221,Outerwear,H&M,Spring,XS,Purple,167.02,0.0,167.02,2025-01-30,26,2.6,True,Size Issue,2025,1,30,Thursday,0,0,Medium
FB000222,Tops,Zara,Summer,XXL,Gray,26.09,0.0,26.09,2025-08-06,32,4.6,True,Damaged,2025,8,6,Wednesday,0,0,High
FB000223,Outerwear,H&M,Summer,XL,Brown,246.65,0.0,246.65,2025-08-06,17,2.9,True,Damaged,2025,8,6,Wednesday,0,0,Medium
FB000224,Outerwear,Forever21,Summer,S,Red,206.91,0.0,206.91,2025-08-06,34,2.3,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000225,Dresses,Gap,Winter,XL,Black,85.08,0.0,85.08,2025-08-06,29,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000226,Outerwear,Forever21,Spring,XXL,White,240.32,54.8,108.62,2024-12-27,3,4.5,False,No Return,2024,12,27,Friday,0,1,High
FB000227,Dresses,Uniqlo,Fall,XXL,Red,130.12,1.4,128.3,2025-08-06,0,5.0,False,No Return,2025,8,6,Wednesday,1,1,High
FB000228,Bottoms,H&M,Spring,XS,Black,42.29,15.8,35.61,2024-11-02,11,1.6,False,No Return,2024,11,2,Saturday,0,1,Low
FB000229,Outerwear,H&M,Spring,S,Beige,191.54,0.0,191.54,2024-10-10,18,1.2,False,No Return,2024,10,10,Thursday,0,0,Low
FB000230,Accessories,Ann Taylor,Spring,Unknown,Beige,42.23,0.0,42.23,2025-07-14,15,2.986604189636163,False,No Return,2025,7,14,Monday,0,0,Medium
FB000231,Shoes,H&M,Summer,S,Gray,109.76,0.0,109.76,2025-08-06,16,4.3,False,No Return,2025,8,6,Wednesday,0,0,High
FB000232,Accessories,Mango,Summer,Unknown,Red,76.8,43.3,43.55,2025-08-06,24,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000233,Dresses,Forever21,Winter,Unknown,Black,56.34,22.4,43.72,2025-08-06,37,2.5,True,Wrong Item,2025,8,6,Wednesday,0,1,Medium
FB000234,Tops,Gap,Fall,Unknown,Beige,88.41,0.0,88.41,2025-08-06,24,4.4,False,No Return,2025,8,6,Wednesday,0,0,High
FB000235,Tops,Gap,Spring,S,Black,25.96,0.0,25.96,2024-10-04,2,1.4,False,No Return,2024,10,4,Friday,0,0,Low
FB000236,Bottoms,Zara,Spring,XXL,Red,60.25,0.0,60.25,2024-08-16,25,4.1,False,No Return,2024,8,16,Friday,0,0,High
FB000237,Accessories,H&M,Fall,Unknown,Red,52.33,19.1,42.33,2025-08-06,4,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000238,Accessories,Mango,Fall,Unknown,White,67.61,0.0,67.61,2025-08-06,14,1.8,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000239,Shoes,Forever21,Spring,L,Brown,136.0,0.0,136.0,2025-08-01,46,4.5,False,No Return,2025,8,1,Friday,0,0,High
FB000240,Shoes,Zara,Fall,Unknown,Brown,74.48,0.0,74.48,2025-08-06,24,3.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000241,Dresses,Forever21,Fall,XS,Pink,101.39,0.0,101.39,2025-08-06,33,2.4,True,Size Issue,2025,8,6,Wednesday,0,0,Medium
FB000242,Dresses,Forever21,Fall,XXL,Green,169.68,41.7,98.92,2025-08-06,43,4.6,False,No Return,2025,8,6,Wednesday,0,1,High
FB000243,Accessories,Forever21,Winter,Unknown,Purple,52.45,0.0,52.45,2025-08-06,34,2.1,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000244,Shoes,Uniqlo,Summer,XXL,Pink,153.85,47.6,80.62,2025-08-06,12,3.1,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000245,Bottoms,Mango,Fall,M,Brown,32.7,0.0,16.19,2025-08-06,46,1.3,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000246,Outerwear,Uniqlo,Fall,L,Navy,104.27,54.6,47.34,2025-08-06,42,4.2,False,No Return,2025,8,6,Wednesday,0,1,High
FB000247,Dresses,Forever21,Summer,M,Gray,80.04,50.9,39.3,2025-08-06,45,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000248,Bottoms,Banana Republic,Spring,M,Black,72.07,0.0,72.07,2025-05-08,20,2.986604189636163,True,Color Mismatch,2025,5,8,Thursday,0,0,Medium
FB000249,Outerwear,Zara,Fall,M,Green,220.99,0.0,220.99,2025-08-06,42,3.6,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000250,Outerwear,Uniqlo,Fall,XS,Black,117.36,14.6,100.23,2025-08-06,33,2.986604189636163,True,Size Issue,2025,8,6,Wednesday,0,1,Medium
FB000251,Outerwear,Banana Republic,Spring,L,Navy,198.76,48.8,101.77,2025-04-26,36,3.0,False,No Return,2025,4,26,Saturday,0,1,Medium
FB000252,Outerwear,H&M,Fall,L,Black,121.03,0.0,121.03,2025-08-06,14,1.6,True,Changed Mind,2025,8,6,Wednesday,0,0,Low
FB000253,Tops,H&M,Fall,L,White,88.62,0.0,88.62,2025-08-06,48,2.4,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000254,Shoes,H&M,Summer,XL,Green,88.94,0.0,88.94,2025-08-06,29,3.9,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000255,Bottoms,Zara,Winter,S,Black,115.7,17.8,95.11,2025-08-06,32,1.7000000000000002,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000256,Bottoms,Forever21,Fall,XXL,Black,75.66,0.0,75.66,2025-08-06,20,3.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000257,Accessories,Ann Taylor,Winter,Unknown,Green,42.11,0.0,42.11,2025-08-06,26,4.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000258,Outerwear,H&M,Spring,XXL,Beige,247.9,4.3,237.24,2024-12-25,25,4.6,False,No Return,2024,12,25,Wednesday,0,1,High
FB000259,Shoes,Banana Republic,Spring,XL,Beige,143.45,0.0,143.45,2024-09-27,39,2.986604189636163,True,Quality Issue,2024,9,27,Friday,0,0,Medium
FB000260,Accessories,Banana Republic,Winter,Unknown,Beige,24.96,0.0,13.8,2025-08-06,44,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000261,Outerwear,Forever21,Summer,XL,Navy,109.74,0.0,109.74,2025-08-06,45,1.9,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000262,Dresses,H&M,Summer,XL,Blue,161.14,0.0,161.14,2025-08-06,44,1.6,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000263,Outerwear,Banana Republic,Spring,XXL,Brown,220.14,9.2,199.89,2025-06-27,23,4.8,False,No Return,2025,6,27,Friday,0,1,High
FB000264,Dresses,Forever21,Summer,S,Pink,57.33,0.0,57.33,2025-08-06,23,2.0,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000265,Bottoms,Zara,Fall,XXL,Blue,108.24,0.0,108.24,2025-08-06,8,2.3,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000266,Accessories,Banana Republic,Summer,Unknown,Gray,67.93,0.0,67.93,2025-08-06,22,4.6,False,No Return,2025,8,6,Wednesday,0,0,High
FB000267,Dresses,Zara,Winter,XS,Blue,168.96,0.0,168.96,2025-08-06,9,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000268,Tops,Ann Taylor,Fall,S,White,90.63,0.0,90.63,2025-08-06,33,4.2,False,No Return,2025,8,6,Wednesday,0,0,High
FB000269,Accessories,Mango,Spring,Unknown,Green,72.3,0.4,72.01,2024-12-29,38,3.0,True,Color Mismatch,2024,12,29,Sunday,0,1,Medium
FB000270,Bottoms,H&M,Winter,S,Beige,27.98,0.0,27.98,2025-08-06,0,3.0,False,No Return,2025,8,6,Wednesday,1,0,Medium
FB000271,Dresses,Forever21,Summer,Unknown,Navy,92.73,0.0,92.73,2025-08-06,15,1.4,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000272,Bottoms,Mango,Summer,XXL,White,64.28,0.0,64.28,2025-08-06,46,3.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000273,Dresses,Ann Taylor,Fall,M,Black,133.12,0.0,133.12,2025-08-06,35,1.9,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000274,Tops,Gap,Winter,XXL,Brown,70.36,0.0,70.36,2025-08-06,0,2.986604189636163,False,No Return,2025,8,6,Wednesday,1,0,Medium
FB000275,Outerwear,Uniqlo,Summer,XL,Pink,199.01,0.0,199.01,2025-08-06,8,4.4,False,No Return,2025,8,6,Wednesday,0,0,High
FB000276,Bottoms,H&M,Summer,L,Navy,62.41,37.1,39.26,2025-08-06,6,4.1,False,No Return,2025,8,6,Wednesday,0,1,High
FB000277,Shoes,Uniqlo,Summer,XS,Black,71.44,0.0,71.44,2025-08-06,45,4.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000278,Dresses,Zara,Winter,Unknown,Blue,89.69,0.0,89.69,2025-08-06,50,4.3,False,No Return,2025,8,6,Wednesday,0,0,High
FB000279,Outerwear,Mango,Spring,XXL,Gray,161.65,10.2,145.16,2025-03-30,42,2.986604189636163,False,No Return,2025,3,30,Sunday,0,1,Medium
FB000280,Accessories,Uniqlo,Winter,Unknown,White,46.59,0.0,46.59,2025-08-06,29,4.8,False,No Return,2025,8,6,Wednesday,0,0,High
FB000281,Accessories,Zara,Fall,Unknown,Pink,74.2,0.0,74.2,2025-08-06,22,1.7000000000000002,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000282,Bottoms,Uniqlo,Fall,S,Brown,99.67,0.0,99.67,2025-08-06,13,5.0,False,No Return,2025,8,6,Wednesday,0,0,High
FB000283,Shoes,Forever21,Fall,XS,Purple,112.74,23.0,86.81,2025-08-06,37,1.0,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000284,Tops,Banana Republic,Summer,S,Black,95.82,39.4,58.07,2025-08-06,6,2.986604189636163,True,Damaged,2025,8,6,Wednesday,0,1,Medium
FB000285,Shoes,Ann Taylor,Winter,M,Green,157.42,0.0,157.42,2025-08-06,38,2.4,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000286,Accessories,Zara,Fall,Unknown,Red,60.17,14.1,51.69,2025-08-06,38,5.0,False,No Return,2025,8,6,Wednesday,0,1,High
FB000287,Outerwear,Mango,Winter,XL,Pink,169.03,0.0,169.03,2025-08-06,16,1.7000000000000002,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000288,Dresses,Uniqlo,Fall,S,Pink,175.86,0.0,175.86,2025-08-06,0,4.6,False,No Return,2025,8,6,Wednesday,1,0,High
FB000289,Shoes,Mango,Summer,Unknown,Brown,169.75,0.0,169.75,2025-08-06,5,2.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000290,Accessories,H&M,Summer,Unknown,Red,51.77,24.3,39.19,2025-08-06,50,3.7,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000291,Tops,Mango,Fall,M,Black,83.09,0.0,83.09,2025-08-06,22,2.3,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000292,Outerwear,Ann Taylor,Winter,XS,Purple,176.1,0.0,176.1,2025-08-06,12,4.6,False,No Return,2025,8,6,Wednesday,0,0,High
FB000293,Bottoms,Mango,Fall,M,Blue,69.11,0.0,69.11,2025-08-06,18,3.9,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000294,Shoes,Zara,Spring,S,Purple,117.85,0.0,117.85,2024-12-23,34,3.3,False,No Return,2024,12,23,Monday,0,0,Medium
FB000295,Shoes,Banana Republic,Fall,M,Purple,96.17,36.0,61.55,2025-08-06,45,3.5,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000296,Shoes,Zara,Spring,XXL,Red,80.14,0.0,80.14,2025-03-31,10,5.0,False,No Return,2025,3,31,Monday,0,0,High
FB000297,Accessories,Gap,Summer,Unknown,Pink,55.08,13.0,47.92,2025-08-06,17,3.9,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000298,Dresses,Mango,Fall,S,Pink,165.84,50.4,82.26,2025-08-06,17,3.2,True,Damaged,2025,8,6,Wednesday,0,1,Medium
FB000299,Dresses,Gap,Summer,XXL,Red,82.7,0.0,82.7,2025-08-06,20,4.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000300,Outerwear,Banana Republic,Spring,S,Purple,222.86,6.6,208.15,2024-12-19,29,2.1,False,No Return,2024,12,19,Thursday,0,1,Medium
FB000301,Tops,Mango,Winter,L,Gray,107.15,0.0,107.15,2025-08-06,33,2.986604189636163,True,Wrong Item,2025,8,6,Wednesday,0,0,Medium
FB000302,Shoes,H&M,Fall,XXL,Gray,85.54,0.0,85.54,2025-08-06,30,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000303,Bottoms,Mango,Summer,XL,Green,34.36,5.4,32.5,2025-08-06,49,4.5,False,No Return,2025,8,6,Wednesday,0,1,High
FB000304,Bottoms,Mango,Winter,XL,Black,111.25,42.2,64.3,2025-08-06,34,3.0,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000305,Tops,Zara,Spring,XXL,Pink,39.97,35.2,25.9,2025-01-22,15,2.3,False,No Return,2025,1,22,Wednesday,0,1,Medium
FB000306,Shoes,Forever21,Summer,M,White,60.34,0.0,60.34,2025-08-06,4,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000307,Accessories,Gap,Summer,Unknown,Blue,17.7,0.0,17.7,2025-08-06,42,3.9,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000308,Bottoms,Mango,Summer,M,White,57.88,0.0,57.88,2025-08-06,39,3.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000309,Tops,Mango,Summer,S,Blue,25.15,0.0,25.15,2025-08-06,34,2.6,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000310,Outerwear,Mango,Spring,L,Purple,157.45,0.0,157.45,2025-05-26,7,2.9,False,No Return,2025,5,26,Monday,0,0,Medium
FB000311,Bottoms,H&M,Winter,L,Purple,65.72,9.1,59.74,2025-08-06,10,2.8,True,Quality Issue,2025,8,6,Wednesday,0,1,Medium
FB000312,Dresses,Forever21,Winter,XXL,Brown,92.8,0.0,92.8,2025-08-06,25,2.5,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000313,Dresses,Banana Republic,Winter,XL,Blue,88.65,0.0,88.65,2025-08-06,11,3.3,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000314,Tops,Zara,Winter,XXL,Beige,47.07,0.0,20.05,2025-08-06,24,1.3,True,Size Issue,2025,8,6,Wednesday,0,0,Low
FB000315,Outerwear,Ann Taylor,Summer,XS,Red,101.75,0.0,101.75,2025-08-06,7,3.1,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000316,Dresses,Mango,Spring,XS,Blue,131.08,7.5,121.25,2024-12-04,20,4.5,True,Wrong Item,2024,12,4,Wednesday,0,1,High
FB000317,Tops,Zara,Fall,XS,Black,82.06,26.1,60.64,2025-08-06,32,1.5,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000318,Dresses,H&M,Summer,L,Purple,66.31,0.0,66.31,2025-08-06,47,3.9,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000319,Accessories,Uniqlo,Fall,Unknown,Green,26.03,0.0,26.03,2025-08-06,15,3.8,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000320,Shoes,Uniqlo,Spring,S,Beige,152.53,0.0,152.53,2024-11-21,24,4.2,False,No Return,2024,11,21,Thursday,0,0,High
FB000321,Bottoms,Mango,Fall,S,Beige,26.16,16.2,21.92,2025-08-06,13,2.3,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000322,Dresses,Uniqlo,Winter,XXL,Blue,89.17,10.8,79.54,2025-08-06,27,3.3,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000323,Bottoms,H&M,Spring,Unknown,White,106.37,0.0,106.37,2025-04-06,37,4.9,False,No Return,2025,4,6,Sunday,0,0,High
FB000324,Dresses,Mango,Fall,XL,White,80.95,36.8,51.16,2025-08-06,16,2.5,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000325,Outerwear,Banana Republic,Summer,M,Navy,169.84,50.2,84.58,2025-08-06,21,3.0,True,Quality Issue,2025,8,6,Wednesday,0,1,Medium
FB000326,Dresses,Forever21,Fall,M,Green,159.4,8.8,145.37,2025-08-06,43,4.5,False,No Return,2025,8,6,Wednesday,0,1,High
FB000327,Bottoms,Forever21,Winter,S,Black,106.53,46.5,56.99,2025-08-06,17,2.986604189636163,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000328,Accessories,Gap,Spring,Unknown,Black,78.81,44.7,43.58,2024-09-13,34,1.4,False,No Return,2024,9,13,Friday,0,1,Low
FB000329,Outerwear,Uniqlo,Summer,XS,Gray,117.45,29.5,82.8,2025-08-06,43,1.2,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000330,Accessories,Gap,Spring,Unknown,Beige,76.94,0.0,76.94,2025-06-13,21,4.3,False,No Return,2025,6,13,Friday,0,0,High
FB000331,Outerwear,Gap,Summer,L,White,232.19,0.0,232.19,2025-08-06,31,1.3,True,Changed Mind,2025,8,6,Wednesday,0,0,Low
FB000332,Dresses,Forever21,Fall,XS,Navy,80.4,52.1,38.51,2025-08-06,7,1.2,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000333,Bottoms,Mango,Summer,XL,Black,102.82,0.0,102.82,2025-08-06,50,3.6,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000334,Accessories,Zara,Spring,Unknown,Navy,48.5,0.0,48.5,2025-05-09,46,2.986604189636163,False,No Return,2025,5,9,Friday,0,0,Medium
FB000335,Bottoms,Mango,Fall,Unknown,Pink,88.4,0.0,88.4,2025-08-06,1,1.4,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000336,Shoes,Mango,Winter,S,Black,112.5,0.0,112.5,2025-08-06,11,4.3,False,No Return,2025,8,6,Wednesday,0,0,High
FB000337,Bottoms,Zara,Fall,XXL,Gray,97.95,11.1,87.08,2025-08-06,25,2.4,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000338,Outerwear,H&M,Summer,M,Pink,114.51,36.9,72.26,2025-08-06,33,1.5,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000339,Bottoms,Zara,Winter,XS,Brown,27.85,0.0,27.85,2025-08-06,0,1.5,False,No Return,2025,8,6,Wednesday,1,0,Low
FB000340,Shoes,Ann Taylor,Spring,XL,Blue,82.08,40.6,48.76,2025-05-23,43,2.5,True,Quality Issue,2025,5,23,Friday,0,1,Medium
FB000341,Bottoms,Mango,Summer,S,Black,116.41,40.7,69.03,2025-08-06,23,1.2,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000342,Bottoms,Ann Taylor,Spring,M,White,95.61,0.0,95.61,2025-06-10,47,4.7,True,Quality Issue,2025,6,10,Tuesday,0,0,High
FB000343,Shoes,Mango,Fall,M,White,70.04,0.0,70.04,2025-08-06,12,2.4,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000344,Shoes,Banana Republic,Winter,S,Gray,112.59,54.0,51.79,2025-08-06,17,4.0,False,No Return,2025,8,6,Wednesday,0,1,Medium
FB000345,Accessories,Zara,Summer,Unknown,Purple,26.8,0.9,26.56,2025-08-06,25,1.2,True,Color Mismatch,2025,8,6,Wednesday,0,1,Low
FB000346,Tops,H&M,Summer,L,Blue,50.09,0.0,50.09,2025-08-06,47,4.0,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000347,Bottoms,Mango,Spring,XS,Green,92.84,4.2,88.94,2025-01-13,0,2.986604189636163,True,Size Issue,2025,1,13,Monday,1,1,Medium
FB000348,Tops,Uniqlo,Summer,XXL,Gray,114.63,0.0,114.63,2025-08-06,47,3.8,True,Changed Mind,2025,8,6,Wednesday,0,0,Medium
FB000349,Accessories,Gap,Summer,Unknown,Purple,21.9,0.0,15.51,2025-08-06,35,2.0,False,No Return,2025,8,6,Wednesday,0,0,Low
FB000350,Dresses,Zara,Spring,XS,Navy,100.55,46.7,53.59,2025-02-01,30,2.986604189636163,False,No Return,2025,2,1,Saturday,0,1,Medium
FB000351,Accessories,Forever21,Summer,Unknown,Brown,47.45,16.4,39.67,2025-08-06,33,1.7000000000000002,False,No Return,2025,8,6,Wednesday,0,1,Low
FB000352,Bottoms,H&M,Summer,XL,Brown,113.21,0.0,113.21,2025-08-06,8,2.7,False,No Return,2025,8,6,Wednesday,0,0,Medium
FB000353,Dresses,Banana Republic,Spring,XS,Black,163.27,0.0,163.27,2025-04-23,24,2.5,False,No Return,2025,4,23,Wednesday,0,0,Medium
